chapter,heading,hs_code,code_format,description,duty_rate,efta,sg,usa
9,09.04,090411000000,09.04.11.00.00.00,فلفل من جنس بيبر ؛ ثمار من جنس كابسكوم (فليفلة باردة) أو من جنس بيمنتا . مجففة أو مجروشه أو مسحوقة، )(فليفلة حارة : ) فلفل (بيبر غير مجروش وال مسحوق- مجروش أو مسحوق- -,5%,,,
9,09.04,090412000000,09.04.12.00.00.00,,5%,,,
9,09.04,090421000000,09.04.21.00.00.00,: ) ثمار من جنس كابسكوم (فليفلة باردة) أو من جنس بيمنتا (فليفلة حارةغير مجروشة وال مسحوقة، مجففة- مجروشه أو مسحوقة- .فانيال غير مجروشه وال مسحوقة مجروشه أو مسحوقة.قرفة وأزهار شجرة القرفة : غير مجروشة وال مسحوقة-,5%,,,
9,09.04,090422000000,09.04.22.00.00.00,,5%,,,
9,09.04,090611000000,09.06.11.00.00.00,) قرفة (سيناموم زيالنيكوم بلوم- -,5%,,,
9,09.04,090619000000,09.06.19.00.00.00,غيرها- مجروشة أو مسحوقة.)قرنفل (كبوش وسيقان وثمار غير مجروشه وال مسحوقة مجروشه أو مسحوقة. )جوزة الطيب وبسباسته و حب الهال (قاقلة : ـ جوزة الطيب غير مجروشة وال مسحوقة- مجروشة أو مسحوقة- : بسباسة جوز الطيب-,5%,,,
9,09.04,090620000000,09.06.20.00.00.00,,5%,,,
9,09.04,090821000000,09.08.21.00.00.00,غير مجروشة وال مسحوقة- -,5%,,,
9,09.04,090822000000,09.08.22.00.00.00,مجروشه أو مسحوقة- -,5%,,,
9,09.05,090510000000,09.05.10.00.00.00,: ) حب الهال (قاقلة-,5%,,,
9,09.05,090520000000,09.05.20.00.00.00,,5%,,,
9,09.07,090710000000,09.07.10.00.00.00,,5%,,,
9,09.07,090720000000,09.07.20.00.00.00,,5%,,,
9,09.08,090811000000,09.08.11.00.00.00,,5%,,,
9,09.08,090812000000,09.08.12.00.00.00,,5%,,,
9,09.08,090921000000,09.09.21.00.00.00,"A A D A A D B A A B A A A A A A A A B A A B A A - - Neither crushed nor ground: - - Crushed or ground Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries. - Seeds of coriander : - - Neither crushed nor ground: - - Crushed or ground - Seeds of cumin : - - Neither crushed nor ground: - - Crushed or ground - Seeds of anise, badian, caraway or fennel; juniper berries : - - Neither crushed nor ground: - - Crushed or ground Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices. - Ginger: - - Neither crushed nor ground: - - Crushed or ground - Saffron - Turmeric (curcuma) : - - - Neither crushed nor ground: - - - Crushed or ground - Other spices: - - Mixtures referred to in Note 1 (b) to this Chapter : - - - Mixtures of meat spices - - - Mixtures of fish spices - - - Mixtures of chicken spices - - - Other Mixtures of spices and seasonings referred to in Note 1 (b) to this Chapter - - Other: - - - Fenugreek - - - Thyme and bay leaves : - - - - Thyme - - - - bay leaves - - - Curry - - - Other B A A B A A B A A B A A B A A B A A B A A B A A B A A B A A B A A B A A B A A B A A غير مجروش وال مسحوق- مجروش أو مسحوق- بذور يانسون أو يانسون صيني (جاذبية) وشمر وكزبرة وكمون وكراوية؛ حبات .عرعر : بذور كزبرة غير مجروشه وال مسحوقة- مجروشه أو مسحوقة- : بذور كمون غير مجروشه وال مسحوقة- مجروشه أو مسحوقة- -",5%,,,
9,09.08,090922000000,09.09.22.00.00.00,,5%,,,
9,09.08,090931000000,09.09.31.00.00.00,,5%,,,
9,09.08,090932000000,09.09.32.00.00.00,,5%,,,
9,09.08,090961000000,09.09.61.00.00.00,غير مجروشه وال مسحوقة- مجروشه أو مسحوقة- -,5%,,,
9,09.08,090962000000,09.09.62.00.00.00,,5%,,,
9,09.10,091011000000,09.10.11.00.00.00,.زنجبيل وزعفران وكركم وزعتر وأوراق غار (رند) وكاري وبهارات وتوابل أخر : زنجبيل غير مجروش وال مسحوق- مجروش أو مسحوق- زعفران: كركم غير مجروش وال مسحوق- - مجروش أو مسحوق- - : بهارات وتوابل أخر-,5%,,,
9,09.10,091012000000,09.10.12.00.00.00,,5%,,,
9,09.10,091020000000,09.10.20.00.00.00,,5%,,,
9,09.10,091030100000,09.10.30.10.00.00,,5%,,,
9,09.10,091030200000,09.10.30.20.00.00,,5%,,,
9,09.10,091091100000,09.10.91.10.00.00,: ب من هذا الفصل/1 مخاليط مذكورة في المالحظة- مخاليط بهارات لحم- - مخاليط بهارات سمك- - مخاليط بهارات دجاج- - ب من هذا/1 غيرها من مخاليط بهارات وتوابل اخر مذكورة في المالحظة- - الفصل : غيرها- حلبه- - : ) زعتر و أوراق غار (رند- - زعتر- - - ) أوراق غار (رند- - - كاري- - غيرها- - -,5%,,,
9,09.10,091091200000,09.10.91.20.00.00,,5%,,,
9,09.10,091091300000,09.10.91.30.00.00,,5%,,,
9,09.10,091091900000,09.10.91.90.00.00,,5%,,,
9,09.10,091099100000,09.10.99.10.00.00,,5%,,,
9,09.10,091099210000,09.10.99.21.00.00,,5%,,,
9,09.10,091099220000,09.10.99.22.00.00,,5%,,,
9,09.10,091099300000,09.10.99.30.00.00,,5%,,,
9,09.10,091099900000,09.10.99.90.00.00,,5%,,,
7,10.05,090831000000,09.08.31.00.00.00,"الفصل العاشر Cereals حبوب Notes. I.- (A) The products specified in the headings of this Chapter are to be classified in those headings only if grains are present, whether or not in the ear or on the stalk. (B) The Chapter does not cover grains which have been hulled or otherwise worked. However, rice, husked, milled, polished, glazed, parboiled or broken been wholly or partly removed in order to separate the saponin, but which has not : مالحظـات ولو كانت هذه الحبوب على سنابل أو على، (أ) إن المنتجات المذكورة في بنود هذا الفصل ال تدخل في هذه البنود إال إذا كانت حبوبا-1 . سيقان إال أن األرز المقشور أو المضروب ( المبيض ) أو الممسوح أو. ال يشمل هذا الفصل الحبوب المقشورة أو المشغولة بطريقة أخرى- )(ب Subheading Note. 1.- The term "" durum wheat "" means wheat of the Triticum durum species and the hybrids derived from the inter-specific crossing of Triticum durum which have the same number (28) of chromosomes as that species. : ـ بذور يانسون (بذور جاذبية) أو كراوية أو بذور شمر؛ حبات عرعر",5%,,,
7,10.05,090832000000,09.08.32.00.00.00,,5%,,,
7,10.01,100119000004,10.01.19.00.00.04,"فـئة الرسم اإلجراء DESCRIPTION Wheat and meslin. - Durum wheat : - - Seed - - Other : : مالحظات البند الفرعي يقصد بعبارة { حنطة ( قمح) صلبة } الحنطة من أنواع{تريتيكوم دوروم} والهجائن الناتجة عن تالقي أنواع { التريتيكوم دوروم} التي تحمل-1 . ) من كرموزمات تلك األنواع28( نفس العدد الصنف .حنطة (قمح) وخليط حنطة مع شيلم : حنطة (قمح) صلبة تقاوي للبذار- : غيرها- - C C D C C D Durum wheat feed, unfit for human consumption حنطة (قمح) صلبة علفية غير صالحة لالستهالك االدمي",0%,,,
7,10.01,100119009999,10.01.19.00.99.99,C C D C D C C D C C D C C D C C D C C D A A A A A A A A D A A D A A D A A D A A D A A D A A D A A D A A D A A D A A D A A D غيرها من حنطة (قمح) صلبة أخر صالحة لالستهالك االدمي : غيرها تقاوي للبذار- : غيرها- : حنطة ( قمح ) عادية- - حنطة (قمح) عادية علفية غير صالحة لالستهالك االدمي غيرها من حنطة ( قمح ) عادية أخر صالحة لالستهالك االدمي : حنطة ( قمح ) رفيعة- - حنطة (قمح) رفيعة علفية غير صالحة لالستهالك االدمي غيرها من حنطة (قمح) رفيعة أخر صالحة لالستهالك االدمي خليط حنطة مع شيلم- - .)شيلم (جاودار تقاوي للبذار غيرها.شعير تقاوي للبذار غيرها.شوفان تقاوي للبذار: غيرها شوفان أشهب أو أسود- - شوفان أبيض أو أصفر- - .ذرة تقاوي للبذار: غيرها ذرة صفراء ذهبية- - ذرة بيضاء- - ذرة سمراء- - غيرها- - .أرز ) أرز غير مقشور (أرز بغالفه الزهري) أرز مقشور (أرز أسمر-,0%,,,
7,10.01,100111000000,10.01.11.00.00.00,"C A A D A A D A A A A A A Other durum wheat, fit for human consumption - Other: - - Seed - - Other: - - - Normal wheat : Wheat, unfit for human consumption Other Normal wheat, fit for human consumption - - - Thin wheat : Thin wheat, unfit for human consumption Other thin wheat, fit for human consumption - - - Meslin Rye. - Seed - Other Barley. - Seed - Other Oats. - Seed - Other: - - - Grey oats ( or black) - - - White oats ( or yellow ) Maize (corn). - Seed - Other: - - - Golden corn - - - White corn - - - Brown corn - - - Other Rice. - Rice in the husk (paddy or rough) - Husked (brown) rice - Semi-milled or wholly milled rice, whether or not polished or glazed - Broken rice Grain sorghum. - Seed - Other Buckwheat, millet and canary seeds; other cereals. - Buckwheat - Millet : - - Seed - - Other - Canary seeds - Fonio (Digitaria spp.) - Quinoa (Chenopodium quinoa) - Triticale C C D A A D A A D A A D A A D A A D A A D",0%,,,
7,10.01,100191000000,10.01.91.00.00.00,,0%,,,
7,10.01,100199100003,10.01.99.10.00.03,,0%,,,
7,10.01,100199100004,10.01.99.10.00.04,,0%,,,
7,10.01,100199200005,10.01.99.20.00.05,,0%,,,
7,10.01,100199200006,10.01.99.20.00.06,,0%,,,
7,10.01,100199300000,10.01.99.30.00.00,,0%,,,
7,10.02,100210000000,10.02.10.00.00.00,,0%,,,
7,10.02,100290000000,10.02.90.00.00.00,,0%,,,
7,10.03,100310000000,10.03.10.00.00.00,,0%,,,
7,10.03,100390000000,10.03.90.00.00.00,,0%,,,
7,10.04,100410000000,10.04.10.00.00.00,,0%,,,
7,10.04,100490100000,10.04.90.10.00.00,,0%,,,
7,10.04,100490200000,10.04.90.20.00.00,,0%,,,
7,10.05,100510000000,10.05.10.00.00.00,,0%,,,
7,10.05,100590100000,10.05.90.10.00.00,,0%,,,
7,10.05,100590200000,10.05.90.20.00.00,,0%,,,
7,10.05,100590300000,10.05.90.30.00.00,,0%,,,
7,10.05,100590900000,10.05.90.90.00.00,,0%,,,
7,10.06,100610000000,10.06.10.00.00.00,,0%,,,
7,10.06,100620000000,10.06.20.00.00.00,,0%,,,
7,10.06,100630000000,10.06.30.00.00.00,ً أرز مضروب كليا ً أو جزئيا ً وإن كان ممسوحا ً أو ملمعا-,0%,,,
7,10.06,100640000000,10.06.40.00.00.00,أرز مكسر.حبوب السورغوم تقاوي للبذار غيرها-,0%,,,
7,10.07,100710000000,10.07.10.00.00.00,,0%,,,
7,10.07,100790000000,10.07.90.00.00.00,,0%,,,
7,10.08,100810000000,10.08.10.00.00.00,.حنطة سوداء ودخن وحبوب العصافير؛ حبوب أخر حنطة سوداء: دخن تقاوي للبذار- غيرها- حبوب العصافير) فونيو (من أنواع ديجيتاريا) كوينو (تشينو بوديوم كوينو تريتايكيل-,0%,,,
7,10.08,100821000000,10.08.21.00.00.00,,0%,,,
7,10.08,100829000000,10.08.29.00.00.00,,0%,,,
7,10.08,100830000000,10.08.30.00.00.00,,0%,,,
7,10.08,100840000000,10.08.40.00.00.00,,0%,,,
7,10.08,100850000000,10.08.50.00.00.00,,0%,,,
7,10.08,100860000000,10.08.60.00.00.00,,0%,,,
7,10.08,100890000000,10.08.90.00.00.00,A A D حبوب أخر- - Other cereals,0%,,,
33,11.01,110100100000,11.01.00.10.00.00,"الفصل الحادي عشر Products of the milling industry; malt; starches; inulin; wheat gluten Notes. 1.- This Chapter does not cover : )منتجات مطاحن ؛ شعير ناشط (مالت) ؛ نشاء حبوب أو جذور أو درنات ؛ إينولين ؛ دابوق القمح (جلوتين :مالحظـات : ال يشمل هذا الفصل-1 )؛ أو30 محضرات الصيدلية (فصل-)(هـ (f) Starches having the character of perfumery, cosmetic or toilet preparations 2.- (A) Products from the milling of the cereals listed in the table below fall in this Chapter if they have , by weight on the dry product : .)33 النشاء الذي له طابع محضرات عطور أو تطرية (كوزماتيك) أو تجميل (تواليت) (فصل-)(و تدخل في هذا الفصل إذا توافرت فيها معا النسبتان التاليتان محسوبتين، إن من منتجات المطاحن من الحبوب المبينة في الجدول أدناه- ) (أ- 2 : وزنا على المادة الجافة (a) a starch content (determined by the modified Ewers polarimetric methnd) exceeding that indicated in Column (2); and ) من الجدول ( حسب طريقة أيورز االستقطابية المعدلة )؛ و2( نسبة نشاء تزيد عما هو محدد في العمود-1 (b) an ash content (after deduction of any added minerals) not exceeding that indicated in Column (3). . )3( نسبة رماد ( بعد استبعاد أي مواد معدنية مضافة ) ال تزيد عن تلك المبينة في العمود-2 (B) Products falling in this Chapter under the above provisions shall be classified in sieve with the aperture indicated in Column (4) or (5) is not less, by weight,than that shown against the cereal concerned . ال تقل وزنا عن النسبة،) من الجدول أدناه تبعا للحال5( ) و4( منخل من نسيج معدني (غربال ) ذى عيون مطابقة لتلك المينة في العمودين . المبينه إزاء كل نوع من الحبوب المعنيه نسبة المرور من منخل ذي عيون من مايكرومتر500 )(مايكرون micrometres )microns( مايكرومتر )(مايكرون micromet res )microns( (5) ــــــ ــــــ ــــــ (4) (3) ــــــ Ash content نسبة الرماد ــــــ ــــــ (a) in the case of maize (corn) products, at least 95 % by weight passes (b) in the case of other cereal products at least 95 % by weight passes through a woven metal wire cloth sieve with an aperture of 1.25 mm. فـئة الرسم C C D C C D A A D A A D A A D A A D A C D A A D A A D A A D اإلجراء DESCRIPTION Wheat or meslin flour. - - - Wheat flour - - - Flour of mixed wheat and rye Cereal flours other than of wheat or meslin. A A D A A D A A D A A D A A D A A D A A D A A D A A D A A D A A D - Maize (corn) flour - Other: - - - Barley flour - - - Oats flour - - - Grain sorghum flour - - - Buckwheat flour - - - Millet flour - - - Rice flour - - - Other Cereal groats, meal and pellets. - Groats and meal: - - Of wheat: - - - Groats - - - Meal - - Of maize (corn): - - - Groats - - - Meal - - Of other cereals: - - - Of barley - - - Of grain sorghum - - - Of rye - - - Of buckwheat - - - Of millet - - - Of other cereals - Pellets Cereal grains otherwise worked (for example, hulled, rolled,flaked, pearled, sliced or kibbled), whole, rolled, flaked or ground. A - Rolled or flaked grains: - - Of oats - - Of other cereals: - - - Of wheat - - - Of rye - - - Of buckwheat - - - Of millet - - - Of grain sorghum - - - Of maize (corn) - - - Of other cereals - Other worked grains (for example, hulled, pearled, sliced or kibbled): - - Of oats - - Of maize (corn) - - Of other cereals: - - - Of wheat - - - Of rye - - - Of buckwheat - - - Of millet - - - Of grain sorghum - - - Of other cereals A - Germ of cereals, whole, rolled, flaked or ground B A A B A A A A A A A A A A A A A A B A A B A A B A A A A A A A A A A A A A A A A A A A A B A A A Starch content نسبة النشاء Cereal الحبوب (1) Wheat and rye حنطة وشيلم Barley شعير Oats شوفان Maize(corn) and grain ذرة وحبوب sorghum السورغوم Rice أرز Buckwheat حنطة سوداء على األقل من وزنها يجب أن تمر من خالل منخل من نسيج معدني ذي عيون مقاسها%95 إذا كانت من منتجات الذرة فإن نسبة- )(أ على األقل من وزنها يجب أن تمر من خالل منخل من نسيج معدني ذى%95 إذا كانت من منتجات الحبوب األخر فإن نسبة- )(ب . مم1.25 عيون مقاسها (2) الصنف .دقيق حنطة (قمح) أو دقيق خليط حنطة مع شيلم ) دقيق حنطة (قمح- - دقيق خليط حنطة مع شيلم- - -",5%,,,
